ind_num,Herb_name,Herb_number,ID,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,flower_num,petal_length,country,province_state,location,latitude,longitude,scale,collection.date,collector,collection.no,Coordinate.notes,Measurer_note,Bio_1,Bio_4,Bio_12,Bio_15
571,Smithsonian,2659506,Smithsonian_2659506,1964,Oceania,island,other,Kiritimati [Christmas] Atoll,NA,NA,1,16.503,Kiribati,NA,The Central Pacific Islands. Christmas Island. Near turnoff into Carver's Way all along the road north to the airport.,1.988327,-157.355633,21.2513,16-Jun-64,"Long, C. R.",1899,NA,NA,27.47500038,24.81752014,1192,57.11791611
572,Smithsonian,2659645,Smithsonian_2659645,1965,Oceania,island,other,Starbuck,NA,NA,1,25.151,Kiribati,NA,"The Central Pacific Islands. Starbuck Island. On the north beach, 1.2 mi. east of the west peninsula.",-5.627946,-155.879536,21.2513,21-Jun-65,"Long, C. R.",3297,NA,NA,28.88750076,14.3217926,1050,49.25662994
573,Smithsonian,2659647,Smithsonian_2659647,1964,Oceania,island,other,Manra [Sydney] Island,NA,NA,1,10.698,Kiribati,NA,The Central Pacific Islands. Sydney Island. On the south side.,-4.464358,-171.245849,21.2513,24-Oct-64,"Long, C. R.; Woodward, P.",2574(Long),NA,NA,28.375,16.02551079,1141,33.55027771
574,Smithsonian,2659647,Smithsonian_2659647,1964,Oceania,island,other,Manra [Sydney] Island,NA,NA,2,11.773,Kiribati,NA,The Central Pacific Islands. Sydney Island. On the south side.,-4.464358,-171.245849,21.2513,24-Oct-64,"Long, C. R.; Woodward, P.",2574(Long),NA,NA,28.375,16.02551079,1141,33.55027771
575,Smithsonian,2659648,Smithsonian_2659648,1964,Oceania,island,other,Manra [Sydney] Island,NA,NA,1,12.588,Kiribati,NA,The Central Pacific Islands. Sydney Island. Northwest side of the lagoon.,-4.447252,-171.252309,21.2513,24-Oct-64,"Long, C. R.",2537,NA,NA,28.35000038,15.81134701,928,34.12176514
576,Smithsonian,2680374,Smithsonian_2680374,1973,Oceania,island,other,Manra [Sydney] Island,NA,NA,1,13.891,Kiribati,NA,"Phoenix Islands. (Central Pacific). Sydney Island, north side of atoll near lagoon.",-4.443852,-171.242313,21.2513,8-Jun-73,"Fosberg, F. R.; Stoddart, D. R.",54862,NA,NA,28.38750076,16.25434113,994,42.78491974
577,Smithsonian,2680374,Smithsonian_2680374,1973,Oceania,island,other,Manra [Sydney] Island,NA,NA,2,13.766,Kiribati,NA,"Phoenix Islands. (Central Pacific). Sydney Island, north side of atoll near lagoon.",-4.443852,-171.242313,21.2513,8-Jun-73,"Fosberg, F. R.; Stoddart, D. R.",54862,NA,NA,28.38750076,16.25434113,994,42.78491974
578,Smithsonian,2680449,Smithsonian_2680449,1973,Oceania,island,other,Enderbury,NA,NA,1,13.665,Kiribati,NA,"Phoenix Islands. (Central Pacific). Enderbury I., South West corner of island.",-3.141397,-171.088291,21.2513,1-Jun-73,"Fosberg, F. R.; Stoddart, D. R.",54750,NA,NA,28.21666718,16.00189972,1091,30.80819511
579,Smithsonian,2784981,Smithsonian_2784981,1975,Oceania,island,other,Enderbury,NA,NA,1,10.399,Kiribati,NA,"Phoenix Islands. Enderbury Island. Southwest corner of island, near old colonist camp and red and white monument.",-3.141526,-171.08872,21.2513,20-Mar-75,"Fosberg, F. R.",55709,NA,NA,28.21666718,16.00189972,1091,30.80819511
580,Smithsonian,2785004,Smithsonian_2785004,1975,Oceania,island,other,McKean,NA,NA,1,12.097,Kiribati,NA,"Phoenix Islands. McKean Island. McKean Is., west side.",-3.5951,-174.125933,21.2513,31-Mar-75,"Fosberg, F. R.",55789,NA,NA,28.41666603,17.62402534,1553,25.65792656
581,Smithsonian,2785004,Smithsonian_2785004,1975,Oceania,island,other,McKean,NA,NA,2,12.475,Kiribati,NA,"Phoenix Islands. McKean Island. McKean Is., west side.",-3.5951,-174.125933,21.2513,31-Mar-75,"Fosberg, F. R.",55789,NA,NA,28.41666603,17.62402534,1553,25.65792656
582,Smithsonian,2785004,Smithsonian_2785004,1975,Oceania,island,other,McKean,NA,NA,3,11.841,Kiribati,NA,"Phoenix Islands. McKean Island. McKean Is., west side.",-3.5951,-174.125933,21.2513,31-Mar-75,"Fosberg, F. R.",55789,NA,NA,28.41666603,17.62402534,1553,25.65792656
583,Smithsonian,1969031,Smithsonian_1969031,1948,Oceania,island,other,New Caledonia,NA,NA,1,8.756,New Caledonia,NA,"Lawn of cottages, I. F. O., Anse Vata beach, Noumea.",-22.299596,166.440988,21.2513,23-Mar-48,"Buchholz, J. T.",1780,NA,NA,23.10000038,230.8088531,1279,48.80595398
584,HUH,6469,HUH_6469,1936,Oceania,island,other,Malay Archipelago,NA,NA,1,20.606,Papua New Guinea,NA,Coast between Oriomo and Fly Rivers,-9.0348157,143.1862999,18.2528,Apr,L.J Brass,6469,Coordinates for Oriomo river,NA,26.74166679,93.41581726,1964,59.64490891
585,Smithsonian,3480971,Smithsonian_3480971,1962,Oceania,island,other,Yule,NA,NA,1,9.081,Papua New Guinea,Central,"New Guinea. C. 3 miles north-west of Kairuku, Yule Island, Kairuku Subdistrict, Central District, Terr. of Papua. Along roadside near airstrip.",-8.824437,146.527631,21.2513,2-Aug-62,"Darbyshire, P. J.",766,NA,NA,26.62083244,81.30912018,1587,54.46990204
586,Smithsonian,2159102,Smithsonian_2159102,1953,Oceania,island,other,Johnston Island,NA,NA,1,13.944,U.S. Administered Pacific Islands,NA,The Pacific. Johnston Island. Shore.,16.729048,-169.533636,21.2513,12-Nov-53,"Walker, E. H.",7396,NA,NA,26.59583282,96.89402008,671,25.92444038
587,Smithsonian,2659471,Smithsonian_2659471,1964,Oceania,island,other,Jarvis island,NA,NA,1,11.016,U.S. Administered Pacific Islands,NA,The Central Pacific Islands. Jarvis Island. Interior of the island.,-0.373664,-159.997894,21.2513,16-Nov-64,"Long, C. R.",2692,NA,NA,27.97280121,21.40764046,4103.855957,18.40414047
588,Smithsonian,2659484,Smithsonian_2659484,1964,Oceania,island,other,Baker island,NA,NA,1,13.043,U.S. Administered Pacific Islands,NA,The Central Pacific Islands. Baker Island. Northeast corner of the island.,0.195216,-176.478306,21.2513,14-Oct-64,"Long, C. R.",2393,NA,NA,27.97916603,28.56081963,3330,29.52116966
589,Smithsonian,2659484,Smithsonian_2659484,1964,Oceania,island,other,Baker island,NA,NA,2,8.522,U.S. Administered Pacific Islands,NA,The Central Pacific Islands. Baker Island. Northeast corner of the island.,0.195216,-176.478306,21.2513,14-Oct-64,"Long, C. R.",2393,NA,NA,27.97916603,28.56081963,3330,29.52116966
590,Smithsonian,2659499,Smithsonian_2659499,1964,Oceania,island,other,Howland,NA,NA,1,15.98,U.S. Administered Pacific Islands,NA,The Central Pacific Islands. Howland Island.,0.807651,-176.616607,21.2513,11-Oct-64,"Long, C. R.",2347,NA,NA,27.87083435,29.03434563,1615,26.72913742
591,Smithsonian,2659499,Smithsonian_2659499,1964,Oceania,island,other,Howland,NA,NA,2,16.118,U.S. Administered Pacific Islands,NA,The Central Pacific Islands. Howland Island.,0.807651,-176.616607,21.2513,11-Oct-64,"Long, C. R.",2347,NA,NA,27.87083435,29.03434563,1615,26.72913742
592,Smithsonian,2973178,Smithsonian_2973178,1980,Oceania,island,other,Midway Atoll,NA,NA,1,19.871,U.S. Administered Pacific Islands,NA,"Eastern Islet, Midway Is.",28.208846,-177.330874,21.2513,30-Jun-80,"Herbst, D. R.; Takeuchi, W. N.",6414,NA,NA,22.17916679,293.1758728,1401,33.46100616
593,Smithsonian,2973178,Smithsonian_2973178,1980,Oceania,island,other,Midway Atoll,NA,NA,2,18.636,U.S. Administered Pacific Islands,NA,"Eastern Islet, Midway Is.",28.208846,-177.330874,21.2513,30-Jun-80,"Herbst, D. R.; Takeuchi, W. N.",6414,NA,NA,22.17916679,293.1758728,1401,33.46100616
594,Smithsonian,836014,Smithsonian_836014,1908,North America,island,other,O`ahu,NA,NA,1,18.681,United States,Hawaii,"Honolulu, by roadsides",21.30755,-157.848171,21.2501,Jul,"Riggs, L.",NA,NA,NA,24.80833244,156.3479919,1128,44.27199936
595,Smithsonian,836014,Smithsonian_836014,1908,North America,island,other,O`ahu,NA,NA,2,18.028,United States,Hawaii,"Honolulu, by roadsides",21.30755,-157.848171,21.2501,Jul,"Riggs, L.",NA,NA,NA,24.80833244,156.3479919,1128,44.27199936
596,Smithsonian,892043,Smithsonian_892043,1916,North America,island,other,O`ahu,NA,NA,1,12.493,United States,Hawaii,"Waikiki, Honolulu",21.279891,-157.829694,21.2526,19-Jun-16,"Hitchcock, A. S.",13835,NA,NA,24.66666603,151.2573395,778,31.94692039
597,Smithsonian,1605341,Smithsonian_1605341,1932,North America,island,other,Maui,NA,NA,1,11.431,United States,Hawaii,Between Wailuku and Lahaina,20.883215,-156.58856,21.2513,Aug 1932 to May 1933,"Yuncker, T. G.",3485,NA,NA,17.94583321,131.2779541,2974,50.43083954
598,Smithsonian,1605341,Smithsonian_1605341,1932,North America,island,other,Maui,NA,NA,2,10.356,United States,Hawaii,Between Wailuku and Lahaina,20.883215,-156.58856,21.2513,Aug 1932 to May 1933,"Yuncker, T. G.",3485,NA,NA,17.94583321,131.2779541,2974,50.43083954
599,Smithsonian,1605341,Smithsonian_1605341,1932,North America,island,other,Maui,NA,NA,3,16.017,United States,Hawaii,Between Wailuku and Lahaina,20.883215,-156.58856,21.2513,Aug 1932 to May 1933,"Yuncker, T. G.",3485,NA,NA,17.94583321,131.2779541,2974,50.43083954
600,Smithsonian,1605483,Smithsonian_1605483,1933,North America,island,other,O`ahu,NA,NA,1,15.246,United States,Hawaii,Along beach above Waianae Village,21.473184,-158.216643,21.2513,22-Aug-33,"Yuncker, T. G.",3611,NA,NA,23.8125,148.8764648,858,51.82810974
601,Smithsonian,1669215,Smithsonian_1669215,1936,North America,island,other,Hawaiian Islands,NA,NA,1,19.403,United States,Hawaii,Lahilahi,21.460935,-158.212163,21.2513,23-Feb-36,"Degener, O.; Takamoto, M.; Shigewea, G.",10414,NA,NA,23.87916756,149.2018127,882,42.09601212
602,Smithsonian,1991161,Smithsonian_1991161,1949,North America,island,other,O`ahu,NA,NA,1,18.878,United States,Hawaii,"Kawaihapai, Oahu, near coast",21.570721,-158.182269,21.2513,1-Jan-49,"Degener, O.; Clay, H. F.; Popenoe, J.",19360,NA,NA,23.35416603,153.969574,912,45.2906456
603,Smithsonian,1993665,Smithsonian_1993665,1947,North America,island,other,O`ahu,NA,NA,1,15.488,United States,Hawaii,"Makaha Beach, Waianae District",21.476827,-158.22072,21.2513,6-Apr-47,"Alexander, A. M.; Kellogg, L.",5299,NA,NA,23.71249962,148.4790192,903,36.33660507
604,Smithsonian,2659488,Smithsonian_2659488,1964,North America,island,other,Laysan,NA,NA,1,19.237,United States,Hawaii,West side of Layson Island,25.770259,-171.738141,21.2513,19-Sep-64,"Long, C. R.",2377,NA,NA,23.82500076,226.9711761,987,43.51274872
605,Smithsonian,2659643,Smithsonian_2659643,1964,North America,island,other,Pearl and Hermes Atoll,NA,NA,1,13.464,United States,Hawaii,"North Islet, on sand spit, east side",27.916318,-175.765359,21.2513,17-Sep-64,"Long, C. R.",2305,Used Weigelt Et. Al coordinates for Lisianski Island,NA,23.3,,1077,27
606,Smithsonian,2659643,Smithsonian_2659643,1964,North America,island,other,Pearl and Hermes Atoll,NA,NA,2,15.339,United States,Hawaii,"North Islet, on sand spit, east side",27.916318,-175.765359,21.2513,17-Sep-64,"Long, C. R.",2305,Used Weigelt Et. Al coordinates for Lisianski Island,NA,23.3,,1077,27
607,Smithsonian,2659644,Smithsonian_2659644,1964,North America,island,other,Pearl and Hermes Atoll,NA,NA,1,19.003,United States,Hawaii,North Islet,27.916318,-175.765359,21.2513,20-Aug-64,"Young, A. L.",126,Used Weigelt Et. Al coordinates for Lisianski Island,NA,23.3,,1077,27
608,Smithsonian,2875821,Smithsonian_2875821,1959,North America,island,other,Kure Atoll,NA,NA,1,23.624,United States,Hawaii,NA,28.391878,-178.294272,21.2513,3 Oct 1959 to 9 Oct 1959,"Clay, H. F.",NA,Used Weigelt Et. Al coordinates for Lisianski Island,NA,23.3,,1077,27
609,Smithsonian,3414252,Smithsonian_3414252,1909,North America,island,other,Maui,NA,NA,1,14.776,United States,Hawaii,Waikapu.,20.842284,-156.523216,21.2513,26-Mar-09,"Lyon, H. L.",NA,NA,NA,22.03333282,138.323288,1735,46.243927
610,Smithsonian,3414252,Smithsonian_3414252,1909,North America,island,other,Maui,NA,NA,2,15.753,United States,Hawaii,Waikapu.,20.842284,-156.523216,21.2513,26-Mar-09,"Lyon, H. L.",NA,NA,NA,22.03333282,138.323288,1735,46.243927
611,Smithsonian,3414265,Smithsonian_3414265,1966,North America,island,other,Lisianski,NA,NA,1,19.541,United States,Hawaii,"Lisianski, 300 yds from north shore",26.068155,-173.967197,21.2513,16-Jun-66,"Shelton, P. C.",401,NA,NA,23.69166565,249.589035,1208,41.01089859
612,Smithsonian,3414265,Smithsonian_3414265,1966,North America,island,other,Lisianski,NA,NA,2,11.667,United States,Hawaii,"Lisianski, 300 yds from north shore",26.068155,-173.967197,21.2513,16-Jun-66,"Shelton, P. C.",401,NA,NA,23.69166565,249.589035,1208,41.01089859
613,Smithsonian,3414265,Smithsonian_3414265,1966,North America,island,other,Lisianski,NA,NA,3,13.223,United States,Hawaii,"Lisianski, 300 yds from north shore",26.068155,-173.967197,21.2513,16-Jun-66,"Shelton, P. C.",401,NA,NA,23.69166565,249.589035,1208,41.01089859
614,Smithsonian,3414267,Smithsonian_3414267,1981,North America,island,other,Hawaiian Islands,NA,NA,1,17.907,United States,Hawaii,"South Point, Ka`u.",19.210655,-155.523135,21.2513,15-Jan-81,"Kunitake, N.",ESP 307,NA,NA,18.60416603,107.9237595,3358,44.57258224
615,Smithsonian,3414273,Smithsonian_3414273,1963,North America,island,other,Laysan,NA,NA,1,20.341,United States,Hawaii,Laysan Island,25.768105,-171.734472,21.2513,4-Dec-63,"Tsuda, R. T.",485,NA,NA,23.82500076,226.9711761,987,43.51274872
616,Smithsonian,3568729,Smithsonian_3568729,1950,North America,island,other,O`ahu,NA,NA,1,21.613,United States,Hawaii,Blow Hole.,21.282199,-157.677085,21.2513,25-Jan-50,"Specht, R.",NA,NA,NA,24.00514221,144.1531372,967.9174194,37.44540405
617,Smithsonian,3639341,Smithsonian_3639341,1851,North America,island,other,Hawaiian Islands,NA,NA,1,15.164,United States,Hawaii,NA,19.619758,-155.497544,21.2513,1851 to 1855 (--- 1851 to --- 1855),"Remy, M. J.",627,NA,NA,11.92500019,147.4248657,850,44.44792175
618,Smithsonian,3639341,Smithsonian_3639341,1851,North America,island,other,Hawaiian Islands,NA,NA,2,15.906,United States,Hawaii,NA,19.619758,-155.497544,21.2513,1851 to 1855 (--- 1851 to --- 1855),"Remy, M. J.",627,NA,NA,11.92500019,147.4248657,850,44.44792175
619,Smithsonian,1878571,Smithsonian_1878571,1944,South America,continent,NA,NA,NA,NA,1,7.976,Bolivia,Cochabamba,Above Arani.,-17.399289,-66.163191,21.2513,Transcribed d/m/y: /2/44,"Cárdenas, M.",2375,NA,NA,17.18333244,211.7173615,742,93.21580505
620,Smithsonian,1878571,Smithsonian_1878571,1944,South America,continent,NA,NA,NA,NA,2,9.103,Bolivia,Cochabamba,Above Arani.,-17.399289,-66.163191,21.2513,Transcribed d/m/y: /2/44,"Cárdenas, M.",2375,NA,NA,17.18333244,211.7173615,742,93.21580505
621,Smithsonian,1878571,Smithsonian_1878571,1944,South America,continent,NA,NA,NA,NA,3,6.609,Bolivia,Cochabamba,Above Arani.,-17.399289,-66.163191,21.2513,Transcribed d/m/y: /2/44,"Cárdenas, M.",2375,NA,NA,17.18333244,211.7173615,742,93.21580505
622,Smithsonian,533069,Smithsonian_533069,1898,South America,continent,NA,NA,NA,NA,1,20.432,Colombia,NA,"Santa Marta, United States of Colombia.",11.24052,-74.194324,21.2518,Jul 1898 to Jul 1901,"Smith, Herbert H.",573,NA,NA,28.16250038,49.54911423,808,83.2109375
623,Smithsonian,533069,Smithsonian_533069,1898,South America,continent,NA,NA,NA,NA,2,18.556,Colombia,NA,"Santa Marta, United States of Colombia.",11.24052,-74.194324,21.2518,Jul 1898 to Jul 1901,"Smith, Herbert H.",573,NA,NA,28.16250038,49.54911423,808,83.2109375
624,Smithsonian,600049,Smithsonian_600049,1906,South America,continent,NA,NA,NA,NA,1,19.294,Colombia,Magdalena,"Around Rio Frio, between the Cienaga de Santa Marta and the foothills.",10.973278,-74.196576,21.2493,22 Jun 1906 to 30 Jun 1906,"Pittier, H. F.",1614,NA,NA,28.07083321,47.59956741,943,85.41555023
625,Smithsonian,1283254,Smithsonian_1283254,1925,South America,continent,NA,NA,NA,NA,1,24.377,Colombia,NA,Rio Frio: along r. r.,10.899923,-74.150554,21.2513,Transcribed d/m/y: 3/1/25,"Walker, F.",1202,NA,NA,27.82916641,47.74258041,1129,76.71967316
626,Smithsonian,1283254,Smithsonian_1283254,1925,South America,continent,NA,NA,NA,NA,2,29.734,Colombia,NA,Rio Frio: along r. r.,10.899923,-74.150554,21.2513,Transcribed d/m/y: 3/1/25,"Walker, F.",1202,NA,NA,27.82916641,47.74258041,1129,76.71967316
627,Smithsonian,1283307,Smithsonian_1283307,1925,South America,continent,NA,NA,NA,NA,1,17.681,Colombia,NA,Barranquilla; streets.,10.986843,-74.802912,21.2513,NA,"Paul, B.",B-13,NA,NA,27.98749924,48.76311493,820,70.2000885
628,Smithsonian,1283307,Smithsonian_1283307,1925,South America,continent,NA,NA,NA,NA,2,11.283,Colombia,NA,Barranquilla; streets.,10.986843,-74.802912,21.2513,NA,"Paul, B.",B-13,NA,NA,27.98749924,48.76311493,820,70.2000885
629,Smithsonian,1283307,Smithsonian_1283307,1925,South America,continent,NA,NA,NA,NA,3,9.976,Colombia,NA,Barranquilla; streets.,10.986843,-74.802912,21.2513,NA,"Paul, B.",B-13,NA,NA,27.98749924,48.76311493,820,70.2000885
630,Smithsonian,1341762,Smithsonian_1341762,1927,South America,continent,NA,NA,NA,NA,1,17.479,Colombia,NA,Barranquilla.,10.986843,-74.802912,21.2513,Jun,"Elias, Bro.",208,NA,NA,27.98749924,48.76311493,820,70.2000885
631,Smithsonian,1341762,Smithsonian_1341762,1927,South America,continent,NA,NA,NA,NA,2,19.764,Colombia,NA,Barranquilla.,10.986843,-74.802912,21.2513,Jun,"Elias, Bro.",208,NA,NA,27.98749924,48.76311493,820,70.2000885
632,Smithsonian,1341762,Smithsonian_1341762,1927,South America,continent,NA,NA,NA,NA,3,13.845,Colombia,NA,Barranquilla.,10.986843,-74.802912,21.2513,Jun,"Elias, Bro.",208,NA,NA,27.98749924,48.76311493,820,70.2000885
633,Smithsonian,1422725,Smithsonian_1422725,1928,South America,continent,NA,NA,NA,NA,1,18.765,Colombia,NA,Barranquilla and vicinity.,10.986843,-74.802912,21.2513,Sep,"Elias, Bro.",559,NA,NA,27.98749924,48.76311493,820,70.2000885
634,Smithsonian,1422725,Smithsonian_1422725,1928,South America,continent,NA,NA,NA,NA,2,14.562,Colombia,NA,Barranquilla and vicinity.,10.986843,-74.802912,21.2513,Sep,"Elias, Bro.",559,NA,NA,27.98749924,48.76311493,820,70.2000885
635,Smithsonian,1423266,Smithsonian_1423266,1916,South America,continent,NA,NA,NA,NA,1,14.392,Colombia,NA,Canta Martin. [interpreted],4.165698,-73.026201,21.2513,Sep,"Dawe, M. T.",484,NA,NA,26.62083435,105.9686432,2959,55.84738541
636,Smithsonian,1423266,Smithsonian_1423266,1916,South America,continent,NA,NA,NA,NA,2,14.993,Colombia,NA,Canta Martin. [interpreted],4.165698,-73.026201,21.2513,Sep,"Dawe, M. T.",484,NA,NA,26.62083435,105.9686432,2959,55.84738541
637,Smithsonian,1423266,Smithsonian_1423266,1916,South America,continent,NA,NA,NA,NA,3,14.484,Colombia,NA,Canta Martin. [interpreted],4.165698,-73.026201,21.2513,Sep,"Dawe, M. T.",484,NA,NA,26.62083435,105.9686432,2959,55.84738541
638,Smithsonian,1423285,Smithsonian_1423285,1966,South America,continent,NA,NA,NA,NA,1,20.841,Colombia,La Guajira,Goajira.,6.012782,-74.361076,21.2513,NA,M. D.,510,NA,NA,27.57916641,30.78210449,2494,39.16840363
639,Smithsonian,1423285,Smithsonian_1423285,1966,South America,continent,NA,NA,NA,NA,2,16.789,Colombia,La Guajira,Goajira.,6.012782,-74.361076,21.2513,NA,M. D.,510,NA,NA,27.57916641,30.78210449,2494,39.16840363
640,Smithsonian,1482765,Smithsonian_1482765,1933,South America,continent,NA,NA,NA,NA,1,19.381,Colombia,NA,Santa Marta.,11.237416,-74.191839,21.2513,Sep-33,"Le Doux, H.",NA,NA,NA,28.16250038,49.54911423,808,83.2109375
641,Smithsonian,1482765,Smithsonian_1482765,1933,South America,continent,NA,NA,NA,NA,2,18.887,Colombia,NA,Santa Marta.,11.237416,-74.191839,21.2513,Sep-33,"Le Doux, H.",NA,NA,NA,28.16250038,49.54911423,808,83.2109375
642,Smithsonian,1482765,Smithsonian_1482765,1933,South America,continent,NA,NA,NA,NA,3,22.012,Colombia,NA,Santa Marta.,11.237416,-74.191839,21.2513,Sep-33,"Le Doux, H.",NA,NA,NA,28.16250038,49.54911423,808,83.2109375
643,Smithsonian,1708972,Smithsonian_1708972,1944,South America,continent,NA,NA,NA,NA,1,14.415,Colombia,Magdalena,Dept. Magdalena. Fonseca.,10.312597,-74.377776,21.2513,15-Jun-44,"Haught, O.",4203,NA,NA,27.74166679,52.56309509,1299,61.33918381
644,Smithsonian,1708972,Smithsonian_1708972,1944,South America,continent,NA,NA,NA,NA,2,17.525,Colombia,Magdalena,Dept. Magdalena. Fonseca.,10.312597,-74.377776,21.2513,15-Jun-44,"Haught, O.",4203,NA,NA,27.74166679,52.56309509,1299,61.33918381
645,Smithsonian,1708972,Smithsonian_1708972,1944,South America,continent,NA,NA,NA,NA,3,16.751,Colombia,Magdalena,Dept. Magdalena. Fonseca.,10.312597,-74.377776,21.2513,15-Jun-44,"Haught, O.",4203,NA,NA,27.74166679,52.56309509,1299,61.33918381
646,Smithsonian,1799286,Smithsonian_1799286,1941,South America,continent,NA,NA,NA,NA,1,21.676,Colombia,Bolivar,"Depto. de Bolivar, Cartagena, sobre las murallas, Castillo de San Felipe de Barajas.",10.42253,-75.539266,21.2513,17-Jan-41,"Dugand, A.; Jaramillo, R.",2869,NA,NA,27.77083397,39.91233826,1057,61.15260696
647,Smithsonian,1799286,Smithsonian_1799286,1941,South America,continent,NA,NA,NA,NA,2,19.961,Colombia,Bolivar,"Depto. de Bolivar, Cartagena, sobre las murallas, Castillo de San Felipe de Barajas.",10.42253,-75.539266,21.2513,17-Jan-41,"Dugand, A.; Jaramillo, R.",2869,NA,NA,27.77083397,39.91233826,1057,61.15260696
648,Smithsonian,1799286,Smithsonian_1799286,1941,South America,continent,NA,NA,NA,NA,3,23.01,Colombia,Bolivar,"Depto. de Bolivar, Cartagena, sobre las murallas, Castillo de San Felipe de Barajas.",10.42253,-75.539266,21.2513,17-Jan-41,"Dugand, A.; Jaramillo, R.",2869,NA,NA,27.77083397,39.91233826,1057,61.15260696
649,Smithsonian,1858960,Smithsonian_1858960,1939,South America,continent,NA,NA,NA,NA,1,20.439,Colombia,Magdalena,Riohacha.,11.538225,-72.91603,21.2513,27-Mar-39,"Hanbury-Tracy, J.",301,NA,NA,28.61249924,98.23731995,856,84.77122498
650,Smithsonian,1858960,Smithsonian_1858960,1939,South America,continent,NA,NA,NA,NA,2,22.338,Colombia,Magdalena,Riohacha.,11.538225,-72.91603,21.2513,27-Mar-39,"Hanbury-Tracy, J.",301,NA,NA,28.61249924,98.23731995,856,84.77122498
651,Smithsonian,1858960,Smithsonian_1858960,1939,South America,continent,NA,NA,NA,NA,3,24.075,Colombia,Magdalena,Riohacha.,11.538225,-72.91603,21.2513,27-Mar-39,"Hanbury-Tracy, J.",301,NA,NA,28.61249924,98.23731995,856,84.77122498
652,Smithsonian,2220442,Smithsonian_2220442,1948,South America,continent,NA,NA,NA,NA,1,13.393,Colombia,Magdalena,Cienaga.,11.006865,-74.243842,21.2513,21-Mar-48,"Romero-Castañeda, R.",960,NA,NA,28.17916679,43.92445755,907,72.9775238
653,Smithsonian,2220442,Smithsonian_2220442,1948,South America,continent,NA,NA,NA,NA,2,13.548,Colombia,Magdalena,Cienaga.,11.006865,-74.243842,21.2513,21-Mar-48,"Romero-Castañeda, R.",960,NA,NA,28.17916679,43.92445755,907,72.9775238
654,Smithsonian,2268342,Smithsonian_2268342,1944,South America,continent,NA,NA,NA,NA,1,21.635,Colombia,Atlantico,"Caribbean Coast. Outskirts of Barrio del Prado, Barranquilla, Dept. de Atlantico.",10.990092,-74.804144,21.2513,1-Feb-44,"Fosberg, F. R.",21429,NA,NA,27.98749924,48.76311493,820,70.2000885
655,Smithsonian,2268342,Smithsonian_2268342,1944,South America,continent,NA,NA,NA,NA,2,18.579,Colombia,Atlantico,"Caribbean Coast. Outskirts of Barrio del Prado, Barranquilla, Dept. de Atlantico.",10.990092,-74.804144,21.2513,1-Feb-44,"Fosberg, F. R.",21429,NA,NA,27.98749924,48.76311493,820,70.2000885
656,Smithsonian,2325036,Smithsonian_2325036,1959,South America,continent,NA,NA,NA,NA,1,14.644,Colombia,Atlantico,"Barranquilla, Las Flores-La Playa, roadsides.",11.039618,-74.82469,21.2513,13-Sep-59,"Cuatrecasas, J.",24300,NA,NA,28.14583206,57.42417908,975,79.34914398
657,Smithsonian,2325036,Smithsonian_2325036,1959,South America,continent,NA,NA,NA,NA,2,17.23,Colombia,Atlantico,"Barranquilla, Las Flores-La Playa, roadsides.",11.039618,-74.82469,21.2513,13-Sep-59,"Cuatrecasas, J.",24300,NA,NA,28.14583206,57.42417908,975,79.34914398
658,Smithsonian,2587643,Smithsonian_2587643,1962,South America,continent,NA,NA,NA,NA,1,14.629,Colombia,La Guajira,Uribia.,11.716431,-72.264266,21.2513,29-Mar-62,"Saravia, C.; Johnson, D.",304,NA,NA,28.92916679,90.01158905,415,93.46463013
659,Smithsonian,757750,Smithsonian_757750,1913,South America,island,other,Curacao,NA,NA,1,16.667,Curacao,NA,NA,12.189495,-68.990327,21.2476,20 Mar 1913 to 27 Mar 1913,"Britton, N. L.; Shafer, J. A.",3077,NA,NA,27.57916641,93.57686615,562,57.79772568
660,Smithsonian,763421,Smithsonian_763421,1916,South America,island,other,Curacao,NA,NA,1,18.304,Curacao,NA,NA,12.189495,-68.990327,21.2485,15-Nov-16,"Rose, J. N.; Rose, Mrs. J. N.",22009,NA,NA,27.57916641,93.57686615,562,57.79772568
661,Smithsonian,763421,Smithsonian_763421,1916,South America,island,other,Curacao,NA,NA,2,11.248,Curacao,NA,NA,12.189495,-68.990327,21.2485,15-Nov-16,"Rose, J. N.; Rose, Mrs. J. N.",22009,NA,NA,27.57916641,93.57686615,562,57.79772568
662,Smithsonian,1043948,Smithsonian_1043948,1917,South America,island,other,Curacao,NA,NA,1,19.955,Curacao,NA,NA,12.189495,-68.990327,21.2513,19-Feb-17,"Curran, H. M.; Haman, M.",72,NA,NA,27.57916641,93.57686615,562,57.79772568
663,Smithsonian,1043948,Smithsonian_1043948,1917,South America,island,other,Curacao,NA,NA,2,21.628,Curacao,NA,NA,12.189495,-68.990327,21.2513,19-Feb-17,"Curran, H. M.; Haman, M.",72,NA,NA,27.57916641,93.57686615,562,57.79772568
664,Smithsonian,1043948,Smithsonian_1043948,1917,South America,island,other,Curacao,NA,NA,3,20.098,Curacao,NA,NA,12.189495,-68.990327,21.2513,19-Feb-17,"Curran, H. M.; Haman, M.",72,NA,NA,27.57916641,93.57686615,562,57.79772568
